game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id_1,frame_id_2,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9,away_player_8,away_position_8,home_player_8,home_position_8
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,1180,5 on 4,0,1,Lara Stalder,Play,f,136,8,Direct,Keely Moy,136.0,49.0,,,,5072.0,,1220,Lara Christen,Defense,123.23587755333332,13.021428571333333,Lara Stalder,Center,156.77556042666666,8.638523391833333,Phoebe Staenz,Center,138.48947368333333,19.049561403333332,Keely Moy,Center,157.83564814666667,47.361882716333334,,,,,Michelle Karvinen,Left Wing,145.61262626,30.220454545333332,Susanna Tapani,Center,157.41070652333335,17.798496376666666,Ronja Savolainen,Defense,167.80608974333333,44.794871795,Nelli Laitinen,Defense,165.44354395666667,21.277060439333333,Anni Keisala,Goalie,185.78125,40.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,1178,5 on 4,0,1,Phoebe Staenz,Puck Recovery,t,151,2,,,,,,,,5124.0,,1222,Lara Christen,Defense,127.83088235333334,11.547794117566667,Lara Stalder,Center,172.71171052666665,2.7408771929666664,Phoebe Staenz,Center,163.65544871666668,6.1842948722,Keely Moy,Center,189.00625822333333,29.840085639,,,,,Michelle Karvinen,Left Wing,156.89426495666666,4.536350427366667,Susanna Tapani,Center,146.52460692000002,35.94551886833334,Ronja Savolainen,Defense,175.89775069,43.99122596166667,Nelli Laitinen,Defense,171.35166666666666,9.940277777766665,Anni Keisala,Goalie,187.75,40.84375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1177,4 on 5,1,0,Michelle Karvinen,Puck Recovery,t,153,4,,,,,,,,5180.0,,1223,Lara Christen,Defense,120.73508987,9.209150326666666,Phoebe Staenz,Center,160.30615942,16.615942029333333,Lara Stalder,Center,161.40743589666667,2.6926923077,Keely Moy,Center,187.2727272894737,27.38636363631579,,,,,Michelle Karvinen,Left Wing,146.485,7.145,Susanna Tapani,Center,133.76886792333332,23.790094339333333,Ronja Savolainen,Defense,162.03434066,46.298076923,Nelli Laitinen,Defense,163.62023809666667,11.376190476233335,Anni Keisala,Goalie,187.84166666666667,41.028888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1175,4 on 5,1,0,Michelle Karvinen,Play,t,121,11,Indirect,Ronja Savolainen,84.0,78.0,,,,5235.0,5319.0,1225,Lara Christen,Defense,94.147369975,16.103427896,Phoebe Staenz,Center,121.12296195666666,22.702445651999998,Lara Stalder,Center,119.83653845333333,9.956410256266668,Alina Muller,Center,87.451142857,34.813936508,,,,,Michelle Karvinen,Left Wing,116.66188889,12.818777777666666,Susanna Tapani,Center,101.21229166666667,5.950833333333334,Ronja Savolainen,Defense,127.58436355,52.578525641000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1172,5 on 4,0,1,Ronja Savolainen,Zone Entry,t,75,79,Carried,Alina Muller,,,,,,5330.0,,1228,Lara Christen,Defense,43.63068181833333,42.028093434666665,Lara Stalder,Center,62.264583333333334,41.62916666666667,Phoebe Staenz,Center,65.134059858,71.815389828,Alina Muller,Center,48.03723404266667,67.26861702133334,,,,,Michelle Karvinen,Left Wing,93.0,49.195945945714286,Susanna Tapani,Center,77.89338235333334,55.98345588233334,Ronja Savolainen,Defense,66.88671875,78.55889423066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1170,4 on 5,1,0,Ronja Savolainen,Shot,f,19,73,Wristshot,,,,On Net,f,f,5393.0,,1230,Lara Christen,Defense,21.655708874333335,43.01005591566666,Lara Stalder,Center,27.565294117333334,55.89245098033334,Phoebe Staenz,Center,20.994186046666666,68.28488372133333,Alina Muller,Center,17.361111111333333,64.25095785433334,Andrea Brandli,Goalie,12.86778846125,44.85576923041666,Ronja Savolainen,Defense,17.858928571499998,68.25054945066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,1168,5 on 4,0,1,Keely Moy,Puck Recovery,t,35,44,,,,,,,,5448.0,,1232,Lara Christen,Defense,26.17287234,37.77393617,Lara Stalder,Center,29.62622950833333,39.596812386,Phoebe Staenz,Center,8.2113756612,38.225462963000005,Alina Muller,Center,22.365441176333334,48.497794117666665,Andrea Brandli,Goalie,15.656666666666666,43.0,Ronja Savolainen,Defense,13.195833333366666,31.779166666666665,Petra Nieminen,Center,43.05,53.599999999999994,,,,,,,,,,,,,Keely Moy,Center,33.205357143,44.188293651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,1163,5 on 4,0,1,Keely Moy,Dump In/Out,f,116,81,,,,,,,,5594.0,,1237,Lara Christen,Defense,85.0,35.75,Lara Stalder,Center,115.20125,9.69,Alina Muller,Center,107.54988425933334,79.17083333333333,Keely Moy,Center,122.87229436999999,83.47954545433332,,,,,Ronja Savolainen,Defense,132.31111111,54.66979166666667,Petra Nieminen,Center,125.14285714333333,78.57023809533332,Noora Tulus,Right Wing,131.05914352,28.218715277666668,Sini Karjalainen,Defense,148.16309523666666,61.470714285666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,1163,4 on 5,1,0,Keely Moy,Zone Entry,t,124,83,Dumped,Sini Karjalainen,,,,,,5594.0,,1237,Lara Christen,Defense,85.0,35.75,Lara Stalder,Center,115.20125,9.69,Alina Muller,Center,107.54988425933334,79.17083333333333,Keely Moy,Center,122.87229436999999,83.47954545433332,,,,,Ronja Savolainen,Defense,132.31111111,54.66979166666667,Petra Nieminen,Center,125.14285714333333,78.57023809533332,Noora Tulus,Right Wing,131.05914352,28.218715277666668,Sini Karjalainen,Defense,148.16309523666666,61.470714285666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1159,4 on 5,1,0,Sini Karjalainen,Puck Recovery,t,198,46,,,,,,,,5706.0,,1241,Lara Stalder,Center,187.80446949999998,21.896512113666667,Alina Muller,Center,164.113333332,31.460666666799998,,,,,,,,,,,,,Ronja Savolainen,Defense,185.14634146333336,25.17987804866667,Petra Nieminen,Center,167.65427978666668,42.60420437366667,Noora Tulus,Right Wing,161.48790322666667,70.28629032266667,Sini Karjalainen,Defense,195.34185605,34.44507575766667,Anni Keisala,Goalie,188.14256535666667,42.686070261333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1159,4 on 5,1,0,Sini Karjalainen,Play,f,197,35,Indirect,Petra Nieminen,149.0,17.0,,,,5724.0,,1241,Lara Stalder,Center,187.80446949999998,21.896512113666667,Alina Muller,Center,164.113333332,31.460666666799998,,,,,,,,,,,,,Ronja Savolainen,Defense,185.14634146333336,25.17987804866667,Petra Nieminen,Center,167.65427978666668,42.60420437366667,Noora Tulus,Right Wing,161.48790322666667,70.28629032266667,Sini Karjalainen,Defense,195.34185605,34.44507575766667,Anni Keisala,Goalie,188.14256535666667,42.686070261333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,1157,5 on 4,0,1,Alina Muller,Takeaway,t,160,2,,,,,,,,5775.0,,1243,Lara Stalder,Center,193.64285714000002,18.660714285666664,Alina Muller,Center,159.9584596,3.7705934343,Phoebe Staenz,Center,149.23387096666664,27.572580645000002,Lara Christen,Defense,133.00231829666666,13.829951402666666,,,,,Ronja Savolainen,Defense,176.33035714000002,24.57142857166667,Petra Nieminen,Center,151.73898635333336,13.614944769533334,Noora Tulus,Right Wing,151.58619505666667,67.605940934,Sini Karjalainen,Defense,180.07990576666668,22.16729490033333,Anni Keisala,Goalie,187.75,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1148,4 on 5,1,0,Ronja Savolainen,Puck Recovery,t,160,2,,,,,,,,,,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,1148,4 on 5,1,0,Ronja Savolainen,Dump In/Out,f,160,2,,,,,,,,,,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,594,5 on 4,0,1,Alina Muller,Faceoff Win,t,169,65,Backhand,Susanna Tapani,,,,,,22.0,,1806,Lara Christen,Defense,151.2333529,52.449312141071424,Alina Muller,Center,166.45813428214288,60.17952632428571,Phoebe Staenz,Center,166.20945195,51.03361270785714,Keely Moy,Center,166.70300907142857,71.92371758678571,,,,,Michelle Karvinen,Left Wing,168.77714931785712,45.518003275714285,Anni Keisala,Goalie,183.3469176642857,45.01360266107143,Ronja Savolainen,Defense,173.98628494285714,72.92313867178572,Susanna Tapani,Center,169.92215439999998,60.03395886607143,Jenni Hiirikoski,Defense,172.16964285714286,50.330357142500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,593,5 on 4,0,1,Lara Stalder,Puck Recovery,t,147,82,,,,,,,,52.0,,1807,Keely Moy,Center,169.83850597333333,69.75390274466666,Lara Christen,Defense,146.35864810666666,50.773718214000006,Alina Muller,Center,160.24828617666665,56.86454612466666,Phoebe Staenz,Center,175.34786401000002,53.83161945033333,Lara Stalder,Center,153.5142684153846,76.08789661615384,Michelle Karvinen,Left Wing,159.07765998333335,50.160560593999996,Susanna Tapani,Center,165.59658167,60.266025895,Ronja Savolainen,Defense,171.63387091,68.86691399933333,Anni Keisala,Goalie,183.83660461,45.01820975366666,Jenni Hiirikoski,Defense,172.85416666666666,50.002976190333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,591,5 on 4,0,1,Lara Stalder,Play,f,157,76,Direct,Alina Muller,162.0,38.0,,,,86.0,,1809,Lara Stalder,Center,158.54161904545455,68.83799245409091,Phoebe Staenz,Center,183.67159657666667,45.50513619433333,Keely Moy,Center,174.12865918666665,58.097367123000005,Alina Muller,Center,165.32256345666667,31.497666584999997,,,,,Michelle Karvinen,Left Wing,165.45134456,61.99756930633334,Susanna Tapani,Center,160.95583539,45.410290577999994,Ronja Savolainen,Defense,177.21063108,60.913754415666666,Anni Keisala,Goalie,187.39456138333335,41.192642117666665,Jenni Hiirikoski,Defense,177.87028301666666,37.82075471666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,589,5 on 4,0,1,Alina Muller,Puck Recovery,t,171,15,,,,,,,,148.0,,1811,Phoebe Staenz,Center,180.02299398333335,33.45187538466667,Keely Moy,Center,183.71304710666666,39.985038322,Alina Muller,Center,153.77247171,11.112047632666666,Lara Christen,Defense,128.09595322380952,17.414695816190477,Lara Stalder,Center,138.26002875454546,56.718158142727276,Michelle Karvinen,Left Wing,158.30664334,46.60814432266667,Susanna Tapani,Center,155.18920002666667,30.600327096333334,Ronja Savolainen,Defense,178.53325881666666,42.560108408,Anni Keisala,Goalie,188.99582418,39.80486890633333,Jenni Hiirikoski,Defense,159.35969387666668,15.303571428333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,587,4 on 5,1,0,Jenni Hiirikoski,Puck Recovery,t,147,5,,,,,,,,253.0,,1813,Phoebe Staenz,Center,161.35596255666667,16.914214752333333,Keely Moy,Center,186.02223133666666,38.07926652333333,Lara Stalder,Center,131.09805188333334,39.70434567466667,Lara Christen,Defense,129.69164060333333,13.181736624666666,Alina Muller,Center,144.59034652999998,8.3403465347,Michelle Karvinen,Left Wing,143.04748100666666,46.61196161466667,Ronja Savolainen,Defense,180.23469437666665,36.690713376666665,Anni Keisala,Goalie,188.55158594000002,40.03744788866666,Susanna Tapani,Center,153.8175575666667,27.797622853,Jenni Hiirikoski,Defense,149.00619612333332,6.804894037366666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,586,4 on 5,1,0,Jenni Hiirikoski,Dump In/Out,f,152,5,,,,,,,,253.0,,1814,Keely Moy,Center,184.62586049666666,37.483361126999995,Lara Stalder,Center,128.55350895,29.55232361566667,Lara Christen,Defense,127.03276882333333,12.450474200333334,Alina Muller,Center,144.66460396333332,8.414603960366668,Phoebe Staenz,Center,155.19311024333334,7.505089952166667,Michelle Karvinen,Left Wing,130.90124219666666,43.63505196166667,Ronja Savolainen,Defense,178.34642068333332,33.610615399333334,Anni Keisala,Goalie,187.1635716,39.63085829133333,Susanna Tapani,Center,156.45292994333334,20.839240552,Jenni Hiirikoski,Defense,155.17563657666668,5.322771990766666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,582,5 on 4,0,1,Andrea Brandli,Puck Recovery,t,2,45,,,,,,,,360.0,,1818,Lara Stalder,Center,51.19425323466667,44.48330627033333,Andrea Brandli,Goalie,-1.8889715707333332,43.760316295,Lara Christen,Defense,62.84077283933333,13.990350560666666,,,,,,,,,Michelle Karvinen,Left Wing,31.375598838333335,39.532069828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,581,5 on 4,0,1,Andrea Brandli,Play,t,2,45,Direct,Lara Stalder,19.0,78.0,,,,418.0,451.0,1819,Lara Stalder,Center,37.22521515266667,59.06515084666667,Andrea Brandli,Goalie,-1.6648250756,43.62244107866666,Lara Christen,Defense,43.64146853500001,13.843526578,,,,,,,,,Michelle Karvinen,Left Wing,8.296407084066667,35.433359041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,577,5 on 4,0,1,Lara Stalder,Play,t,4,42,Indirect,Lara Christen,4.0,42.0,,,,537.0,563.0,1823,Lara Stalder,Center,4.575712041666667,37.589144077,Lara Christen,Defense,0.8340761431333334,35.29820562566667,Alina Muller,Center,19.964130552333334,56.07715578433333,Andrea Brandli,Goalie,9.750202708633333,45.36532066066666,,,,,Susanna Tapani,Center,21.796691088666666,41.344013845,Michelle Karvinen,Left Wing,49.43181818,16.461363634999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,575,5 on 4,0,1,Lara Christen,Play,t,8,51,Direct,Alina Muller,29.0,78.0,,,,590.0,612.0,1825,Lara Stalder,Center,24.996968635333335,15.485749932333333,Lara Christen,Defense,6.565546514333334,49.43290525933333,Alina Muller,Center,12.960660563666666,73.19206773866668,Andrea Brandli,Goalie,10.449964598666666,42.464073287333335,,,,,Susanna Tapani,Center,39.24278961866666,28.830973051666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,573,5 on 4,0,1,Alina Muller,Play,t,57,79,Direct,Lara Christen,48.0,55.0,,,,650.0,671.0,1827,Lara Christen,Defense,36.89659842166667,52.763348390333334,Alina Muller,Center,53.11731117666667,71.88949943200001,Lara Stalder,Center,61.261134783,14.348687830666668,,,,,,,,,Susanna Tapani,Center,66.07714011866668,48.083379983,Michelle Karvinen,Left Wing,76.28416023,60.8999639385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,571,5 on 4,0,1,Lara Christen,Play,t,60,49,Direct,Lara Stalder,113.0,6.0,,,,696.0,729.0,1829,Lara Christen,Defense,68.326048206875,43.75188807125,Alina Muller,Center,96.92483694633333,70.05766807333333,Lara Stalder,Center,103.40755806666667,11.254589960333334,Phoebe Staenz,Center,106.35806998,49.766782585,Keely Moy,Center,115.70527448928571,41.57590342178571,Susanna Tapani,Center,101.39996167333334,33.676481156,Michelle Karvinen,Left Wing,97.91751100133334,66.49173290866666,Ronja Savolainen,Defense,133.57929228421054,57.97502226473684,Jenni Hiirikoski,Defense,130.16964285714286,20.138392857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,570,5 on 4,0,1,Lara Stalder,Play,f,113,6,Direct,Keely Moy,123.0,39.0,,,,729.0,,1830,Lara Stalder,Center,122.96439975,11.703935567,Phoebe Staenz,Center,111.95522867333334,40.48904070366667,Alina Muller,Center,119.18657504666666,69.602753887,Keely Moy,Center,125.82235204333332,38.728568728,,,,,Susanna Tapani,Center,122.63448050666666,24.961833541666667,Michelle Karvinen,Left Wing,114.36730127666667,60.606764728,Ronja Savolainen,Defense,139.46872339333333,49.548051167000004,Jenni Hiirikoski,Defense,139.20535714333334,22.299107143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,569,4 on 5,1,0,Ronja Savolainen,Puck Recovery,t,146,44,,,,,,,,762.0,,1831,Lara Stalder,Center,136.50917417333332,16.927368345333335,Phoebe Staenz,Center,126.23899712333333,35.488749029666664,Alina Muller,Center,140.00859100666668,58.14568243833333,Keely Moy,Center,141.05588236,36.64264705866666,,,,,Susanna Tapani,Center,145.63814585666665,26.554084354666667,Michelle Karvinen,Left Wing,131.79814844333333,51.54562537066667,Ronja Savolainen,Defense,147.69362078,38.653930846,Jenni Hiirikoski,Defense,152.04924812,24.47622180433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,569,4 on 5,1,0,Ronja Savolainen,Dump In/Out,f,147,40,,,,,,,,774.0,,1831,Lara Stalder,Center,136.50917417333332,16.927368345333335,Phoebe Staenz,Center,126.23899712333333,35.488749029666664,Alina Muller,Center,140.00859100666668,58.14568243833333,Keely Moy,Center,141.05588236,36.64264705866666,,,,,Susanna Tapani,Center,145.63814585666665,26.554084354666667,Michelle Karvinen,Left Wing,131.79814844333333,51.54562537066667,Ronja Savolainen,Defense,147.69362078,38.653930846,Jenni Hiirikoski,Defense,152.04924812,24.47622180433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,566,5 on 4,0,1,Andrea Brandli,Puck Recovery,t,22,29,,,,,,,,867.0,,1834,Lara Christen,Defense,65.26722612333333,20.32265543133333,Andrea Brandli,Goalie,16.3790133,23.62432316526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,566,5 on 4,0,1,Andrea Brandli,Play,t,22,29,Direct,Lara Christen,41.0,26.0,,,,867.0,906.0,1834,Lara Christen,Defense,65.26722612333333,20.32265543133333,Andrea Brandli,Goalie,16.3790133,23.62432316526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,562,5 on 4,0,1,Lara Christen,Play,t,40,44,Direct,Lara Stalder,66.0,8.0,,,,970.0,999.0,1838,Lara Christen,Defense,45.94104109052631,40.64266714894737,Lara Stalder,Center,58.04647726052631,11.406933534736842,Andrea Brandli,Goalie,6.529354082428571,42.34145586285714,Lara Stalder,Center,64.9453125,11.3671875,Lara Christen,Defense,49.7,36.949999999999996,Petra Nieminen,Center,62.23157123631579,42.87713718052632,,,,,,,,,,,,,,,,,Andrea Brandli,Goalie,12.410714285454544,43.23214285636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,560,5 on 4,0,1,Lara Stalder,Play,t,91,10,Indirect,Keely Moy,119.0,15.0,,,,1044.0,1080.0,1840,Lara Christen,Defense,72.76872119785715,25.510224654285715,Lara Stalder,Center,89.61046511600001,6.808139534966667,Andrea Brandli,Goalie,12.0,42.18518518533333,Phoebe Staenz,Center,115.95116618095237,48.709183673333335,Keely Moy,Center,118.72222221875,23.902777776249998,Petra Nieminen,Center,90.51971875,11.5453125,Noora Tulus,Right Wing,118.96428571578949,43.67857142842106,Ronja Savolainen,Defense,134.30468752307692,45.453125,Jenni Hiirikoski,Defense,128.72159091,24.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,558,4 on 5,1,0,Keely Moy,Zone Entry,f,124,9,Carried,Jenni Hiirikoski,,,,,,1102.0,,1842,Alina Muller,Center,127.76486013636364,32.05113636363637,Phoebe Staenz,Center,125.73164335909091,25.308566434545455,Keely Moy,Center,127.4810606090909,6.234848484863637,Alina Muller,Center,136.549223425,32.15485276,Phoebe Staenz,Center,130.5852384625,23.7511465225,Petra Nieminen,Center,120.5965909090909,5.056818181818182,Noora Tulus,Right Wing,127.85995989090908,21.791778075,Ronja Savolainen,Defense,148.5917969,39.14453125,Jenni Hiirikoski,Defense,134.31777597272728,8.915584415454544,Anni Keisala,Goalie,187.57954545454547,40.920454545,Keely Moy,Center,136.00183155,10.46010546875,Ronja Savolainen,Defense,158.20142205,36.75105034,,,,,Noora Tulus,Right Wing,134.712685625,21.13833593,,,,,,,,,,,,,,,140.588517075,8.75221042,Petra Nieminen,Center,126.997281175,12.08690181625,,,Jenni Hiirikoski,Defense
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,558,5 on 4,0,1,Keely Moy,Dump In/Out,f,130,8,,,,,,,,1102.0,,1842,Alina Muller,Center,127.76486013636364,32.05113636363637,Phoebe Staenz,Center,125.73164335909091,25.308566434545455,Keely Moy,Center,127.4810606090909,6.234848484863637,Alina Muller,Center,136.549223425,32.15485276,Phoebe Staenz,Center,130.5852384625,23.7511465225,Petra Nieminen,Center,120.5965909090909,5.056818181818182,Noora Tulus,Right Wing,127.85995989090908,21.791778075,Ronja Savolainen,Defense,148.5917969,39.14453125,Jenni Hiirikoski,Defense,134.31777597272728,8.915584415454544,Anni Keisala,Goalie,187.57954545454547,40.920454545,Keely Moy,Center,136.00183155,10.46010546875,Ronja Savolainen,Defense,158.20142205,36.75105034,,,,,Noora Tulus,Right Wing,134.712685625,21.13833593,,,,,,,,,,,,,,,140.588517075,8.75221042,Petra Nieminen,Center,126.997281175,12.08690181625,,,Jenni Hiirikoski,Defense
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,555,4 on 5,1,0,Anni Keisala,Puck Recovery,t,196,47,,,,,,,,1161.0,,1845,Alina Muller,Center,188.65847811999998,52.99504340333333,Phoebe Staenz,Center,161.00254001333332,49.47712910566667,Keely Moy,Center,178.11589541666666,25.430791259,,,,,,,,,Ronja Savolainen,Defense,192.25576768333335,56.986292672333335,Noora Tulus,Right Wing,166.80066479,44.283883077666665,Jenni Hiirikoski,Defense,185.80553929666667,30.366739141,Petra Nieminen,Center,160.49593744666666,32.94877121533333,Anni Keisala,Goalie,195.84346687000001,46.185095747999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Switzerland,home,2,555,4 on 5,1,0,Anni Keisala,Dump In/Out,f,195,49,,,,,,,,1187.0,,1845,Alina Muller,Center,188.65847811999998,52.99504340333333,Phoebe Staenz,Center,161.00254001333332,49.47712910566667,Keely Moy,Center,178.11589541666666,25.430791259,,,,,,,,,Ronja Savolainen,Defense,192.25576768333335,56.986292672333335,Noora Tulus,Right Wing,166.80066479,44.283883077666665,Jenni Hiirikoski,Defense,185.80553929666667,30.366739141,Petra Nieminen,Center,160.49593744666666,32.94877121533333,Anni Keisala,Goalie,195.84346687000001,46.185095747999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Finland,away,2,551,5 on 4,0,1,Phoebe Staenz,Puck Recovery,t,116,82,,,,,,,,1284.0,,1849,Alina Muller,Center,138.3851656952381,72.79720927619049,Phoebe Staenz,Center,104.32653411999999,66.04347409666667,Lara Christen,Defense,98.27058624033334,54.57798749266667,Lara Stalder,Center,118.56736006190476,24.02421381190476,,,,,Noora Tulus,Right Wing,111.21845496666667,67.68873164633334,Petra Nieminen,Center,120.50201047333333,48.63671002466666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
