game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,high_danger_unblocked,high_danger_within_four,event_successful,x_coord,y_coord,distance_to_attacking_net,event_type,player_name_2,x_coord_2,y_coord_2,distance_to_net_attacking_net_2,event_detail_1,event_detail_2,event_detail_3,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,228,5 on 4,0,5,Evelina Raselli,Dump In/Out,,0,t,91,32,80.68612024,,,,,,,,,972,,,64.8522207,24.79601648,Dominique Ruegg,Center,57.61931818,37.01988636,Rahel Enzler,Center,69.43,3.485,,,,,,,,,Emily Clark,Center,67.98669468,31.3754902,Renata Fast,Defense,62.8643617,14.86170213,Sarah Nurse,Center,66.43740741,45.545,Jocelyne Larocque,Defense,51.61333333,44.7375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,228,4 on 5,5,0,Evelina Raselli,Zone Entry,,0,f,91,32,80.68612024,Dumped,Renata Fast,,,,,,,972,,,64.8522207,24.79601648,Dominique Ruegg,Center,57.61931818,37.01988636,Rahel Enzler,Center,69.43,3.485,,,,,,,,,Emily Clark,Center,67.98669468,31.3754902,Renata Fast,Defense,62.8643617,14.86170213,Sarah Nurse,Center,66.43740741,45.545,Jocelyne Larocque,Defense,51.61333333,44.7375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,225,5 on 4,0,5,Evelina Raselli,Puck Recovery,,0,t,28,8,38.46101923,,,,,,,,,975,,,24.65191919,2.794656566,Dominique Ruegg,Center,5.415934066,33.6021978,Rahel Enzler,Center,40.5180303,5.801212121,,,,,,,,,Emily Clark,Center,23.10416667,8.138020833,Renata Fast,Defense,34.05898109,7.82359944,Sarah Nurse,Center,31.03015873,36.36299603,Jocelyne Larocque,Defense,15.79261364,30.73295455,Ann-Renee Desbiens,Goalie,11.52602089,40.71538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,223,5 on 4,0,5,Rahel Enzler,Puck Recovery,,0,t,31,11,37.31286641,,,,,,,,,977,,,19.7,20.12725,Dominique Ruegg,Center,6.875,47.16730769,Rahel Enzler,Center,24.98440546,10.54227583,,,,,,,,,Emily Clark,Center,13.20833333,10.25,Renata Fast,Defense,18.42480818,15.03627451,Sarah Nurse,Center,35.01050135,23.35094851,Jocelyne Larocque,Defense,16.4875,35.85,Ann-Renee Desbiens,Goalie,11.09567901,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,221,5 on 4,0,5,Rahel Enzler,Play,,0,t,30,8,39.38591119,Indirect,Sinja Leemann,66,4,67.13605589,,,,979,,,37.000693,7.734522985,Dominique Ruegg,Center,27.4047619,56.375,Rahel Enzler,Center,32.26995565,10.42666297,Sinja Leemann,Defense,69.15138889,4.726388889,,,,,Emily Clark,Center,27.40942581,30.86598069,Renata Fast,Defense,23.00050505,25.64343434,Sarah Nurse,Center,54.37455556,25.889,Jocelyne Larocque,Defense,23.45833333,43.21875,Ann-Renee Desbiens,Goalie,15.06735993,39.75107527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,220,5 on 4,0,5,Sinja Leemann,Play,,0,f,68,5,68.22939249,Direct,Evelina Raselli,41,4,,,,,980,,,38.98005024,4.353427466,Dominique Ruegg,Center,32.92152015,63.10801282,Rahel Enzler,Center,37.75264674,19.77780756,,,,,,,,,Emily Clark,Center,34.31097561,39.80182927,Renata Fast,Defense,24.58929539,24.34383469,Sarah Nurse,Center,49.76304225,29.41769014,Jocelyne Larocque,Defense,25.32440263,44.92331989,Ann-Renee Desbiens,Goalie,14.28934469,40.26470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,213,5 on 4,0,5,Rahel Enzler,Puck Recovery,,0,t,50,73,49.51009998,,,,,,,,,987,,,44.11519608,20.89215686,Dominique Ruegg,Center,17.05769231,67.07692308,Rahel Enzler,Center,55.70525606,73.7527628,Shannon Sigrist,Defense,61.74610507,80.92001812,Sinja Leemann,Defense,73.95311168,67.40558397,Renata Fast,Defense,33.71428571,41.6297619,Sarah Nurse,Center,47.6280841,56.35497772,Jocelyne Larocque,Defense,38.1344697,56.30113636,Ann-Renee Desbiens,Goalie,11.3828534,44.28141361,Emily Clark,Center,55.7782967,76.13173077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,213,5 on 4,0,5,Rahel Enzler,Play,,0,t,50,73,49.51009998,Direct,Shannon Sigrist,55,84,60.48346882,,,,987,,,44.11519608,20.89215686,Dominique Ruegg,Center,17.05769231,67.07692308,Rahel Enzler,Center,55.70525606,73.7527628,Shannon Sigrist,Defense,61.74610507,80.92001812,Sinja Leemann,Defense,73.95311168,67.40558397,Renata Fast,Defense,33.71428571,41.6297619,Sarah Nurse,Center,47.6280841,56.35497772,Jocelyne Larocque,Defense,38.1344697,56.30113636,Ann-Renee Desbiens,Goalie,11.3828534,44.28141361,Emily Clark,Center,55.7782967,76.13173077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,212,5 on 4,0,5,Shannon Sigrist,Play,,0,f,59,82,62.16309194,Indirect,Rahel Enzler,54,80,,,,,988,,,51.75675676,19.58108108,Rahel Enzler,Center,55.2004717,76.97877359,Shannon Sigrist,Defense,66.65684524,83.10446429,Sinja Leemann,Defense,78.22771836,59.2703877,,,,,Renata Fast,Defense,31.77162162,40.54481982,Sarah Nurse,Center,47.93452381,48.65476191,Jocelyne Larocque,Defense,41.33522727,69.33522727,Ann-Renee Desbiens,Goalie,11.42212042,44.43848168,Emily Clark,Center,59.37723214,79.36111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,202,5 on 4,0,5,Saskia Maurer,Puck Recovery,,0,t,199,39,188.032577,,,,,,,,,998,Shannon Sigrist,Defense,182.7331081,37.87922297,Sinja Leemann,Defense,148.6402439,50.75609756,Saskia Maurer,Goalie,192.2825,39.59,,,,,,,,,Laura Stacey,Center,165.5,51.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,201,5 on 4,0,5,Saskia Maurer,Play,,0,t,198,43,187.0006684,Indirect,Shannon Sigrist,198,43,187.0006684,,,,999,Shannon Sigrist,Defense,195.7943694,33.82849099,Saskia Maurer,Goalie,188.756,38.732,,,,,,,,,,,,,Laura Stacey,Center,189.7607923,46.09464819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,200,5 on 4,0,5,Shannon Sigrist,Play,,0,t,199,37,188.0804349,Indirect,Lara Stalder,185,81,178.2084454,,,,1000,Shannon Sigrist,Defense,197.2625,31.975,Saskia Maurer,Goalie,186.6715116,41.43313954,Lara Stalder,Center,181.2222222,72.66666667,Phoebe Staenz,Center,161.715,56.29,Stefanie Wetli,Defense,145.73125,69.678125,Laura Stacey,Center,190.2258373,34.33026316,Sarah Nurse,Center,154.5777778,57.64166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,195,5 on 4,0,5,Stefanie Wetli,Takeaway,,0,t,194,70,185.0547216,,,,,,,,,1005,Lara Stalder,Center,157.03,64.22333333,Phoebe Staenz,Center,153.7055921,12.34539474,Stefanie Wetli,Defense,195.9005682,60.23058712,Shannon Sigrist,Defense,189.029661,65.25211864,Saskia Maurer,Goalie,187.5,44.25,Laura Stacey,Center,184.6887542,61.86973244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,193,5 on 4,0,5,Stefanie Wetli,Play,,0,t,198,44,187.0060159,Indirect,Shannon Sigrist,195,61,184.9276886,,,,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,165,5 on 4,0,5,Phoebe Staenz,Puck Recovery,,0,t,4,69,27.40894015,,,,,,,,,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,165,5 on 4,0,5,Phoebe Staenz,Play,,0,t,4,69,27.40894015,Indirect,Lara Christen,66,82,67.71447408,,,,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,163,5 on 4,0,5,Lara Christen,Play,,0,t,64,81,65.50763314,Direct,Alina Muller,46,6,50.56925944,,,,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,161,5 on 4,0,5,Alina Muller,Play,,0,t,43,10,45.60975773,Direct,Lara Christen,71,49,60.35105633,,,,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,160,5 on 4,0,5,Lara Christen,Play,,0,t,71,49,60.35105633,Direct,Lara Stalder,59,72,56.34048278,,,,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,156,5 on 4,0,5,Lara Stalder,Puck Recovery,,0,t,41,83,50.40089285,,,,,,,,,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,155,5 on 4,0,5,Lara Stalder,Play,,0,t,29,77,38.91336531,Direct,Lara Christen,68,70,63.28704449,,,,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,153,5 on 4,0,5,Lara Christen,Play,,0,t,66,65,59.42432162,Direct,Alina Muller,52,33,42.08622102,,,,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,152,5 on 4,0,5,Alina Muller,Play,,0,t,47,35,36.77295202,Direct,Lara Stalder,35,61,30.30264015,,,,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,151,5 on 4,0,5,Lara Stalder,Play,,0,t,36,63,32.33032632,Direct,Phoebe Staenz,24,46,13.46291202,,,,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,143,5 on 4,0,5,Saskia Maurer,Puck Recovery,,0,t,198,51,187.1930821,,,,,,,,,1057,Lara Christen,Defense,159.0928378,53.1615059,Saskia Maurer,Goalie,192.1294831,45.53118348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,143,5 on 4,0,5,Saskia Maurer,Play,,0,t,198,51,187.1930821,Indirect,Lara Christen,198,51,187.1930821,,,,1057,Lara Christen,Defense,159.0928378,53.1615059,Saskia Maurer,Goalie,192.1294831,45.53118348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,136,5 on 4,0,5,Lara Christen,Play,,0,t,167,48,156.096925,Direct,Dominique Ruegg,136,82,131.0925246,,,,1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,133,5 on 4,0,5,Dominique Ruegg,Dump In/Out,,0,t,91,83,89.66744114,,,,,,,,,1067,Rahel Enzler,Center,117.8728642,50.99682567,Dominique Ruegg,Center,104.5009863,71.60531478,,,143.5020283,57.16762119,,,106.9799842,14.99102578,Nicole Vallario,Defense,88.79979597,28.78381737,Jillian Saulnier,Center,88.67553718,53.86918471,Emma Maltais,Center,111.7053906,48.34398642,Jocelyne Larocque,Defense,81.21379289,62.2259642,Renata Fast,Defense,73.35207347,30.84786327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,133,4 on 5,5,0,Dominique Ruegg,Zone Entry,,0,t,91,83,89.66744114,Dumped,Renata Fast,,,,,,,1067,Rahel Enzler,Center,117.8728642,50.99682567,Dominique Ruegg,Center,104.5009863,71.60531478,,,143.5020283,57.16762119,,,106.9799842,14.99102578,Nicole Vallario,Defense,88.79979597,28.78381737,Jillian Saulnier,Center,88.67553718,53.86918471,Emma Maltais,Center,111.7053906,48.34398642,Jocelyne Larocque,Defense,81.21379289,62.2259642,Renata Fast,Defense,73.35207347,30.84786327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,128,5 on 4,0,5,Rahel Enzler,Puck Recovery,,0,t,15,6,36.71852394,,,,,,,,,1072,Dominique Ruegg,Center,0.307900757,45.53522439,Nicole Vallario,Defense,11.73648241,14.20055351,Rahel Enzler,Center,23.6719528,13.36328735,,,14.02945588,11.40879713,,,,,Ann-Renee Desbiens,Goalie,12.03567684,41.22061083,Emma Maltais,Center,17.0962705,34.46102706,Renata Fast,Defense,11.26715519,10.93183117,Jillian Saulnier,Center,27.58119001,25.96637899,Jocelyne Larocque,Defense,18.31176832,42.24354706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,128,5 on 4,0,5,Rahel Enzler,Play,,0,t,24,5,39.68941924,Indirect,Sinja Leemann,65,5,65.743821,,,,1072,Dominique Ruegg,Center,0.307900757,45.53522439,Nicole Vallario,Defense,11.73648241,14.20055351,Rahel Enzler,Center,23.6719528,13.36328735,,,14.02945588,11.40879713,,,,,Ann-Renee Desbiens,Goalie,12.03567684,41.22061083,Emma Maltais,Center,17.0962705,34.46102706,Renata Fast,Defense,11.26715519,10.93183117,Jillian Saulnier,Center,27.58119001,25.96637899,Jocelyne Larocque,Defense,18.31176832,42.24354706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,125,5 on 4,0,5,Sinja Leemann,Play,,0,t,67,29,57.60425332,Direct,Nicole Vallario,51,78,53.48130514,,,,1075,Rahel Enzler,Center,42.91264201,19.98638578,Nicole Vallario,Defense,20.05813183,41.55230525,Sinja Leemann,Defense,74.62974618,18.76151798,,,12.87931518,33.41481038,,,,,Ann-Renee Desbiens,Goalie,11.13896785,39.78491213,Emma Maltais,Center,33.36165893,32.55191388,Jillian Saulnier,Center,49.23279551,27.40823967,Jocelyne Larocque,Defense,22.734766,36.77941535,Renata Fast,Defense,21.01430406,24.38131412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,115,5 on 4,0,5,Saskia Maurer,Puck Recovery,,0,t,198,45,187.0167105,,,,,,,,,1085,,,157.1203271,36.40466787,Sinja Leemann,Defense,175.0377962,57.07734142,Saskia Maurer,Goalie,195.7678571,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,115,5 on 4,0,5,Saskia Maurer,Play,,0,t,197,47,186.0544275,Indirect,Sinja Leemann,197,47,186.0544275,,,,1085,,,157.1203271,36.40466787,Sinja Leemann,Defense,175.0377962,57.07734142,Saskia Maurer,Goalie,195.7678571,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,111,5 on 4,0,5,Sinja Leemann,Play,,0,t,171,29,160.5685212,Direct,Evelina Raselli,116,7,110.838847,,,,1089,,,148.341135,12.09545401,Sinja Leemann,Defense,179.5920908,33.20652683,Alina Muller,Center,179.2980639,71.21462512,Saskia Maurer,Goalie,187.6057692,41.56730769,Lara Stalder,Center,169.893632,58.71696187,,,152.9860667,38.72715175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,109,5 on 4,0,5,Evelina Raselli,Dump In/Out,,0,f,102,15,95.06445182,,,,,,,,,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,109,4 on 5,5,0,Evelina Raselli,Zone Entry,,0,f,102,15,95.06445182,Dumped,Claire Thompson,,,,,,,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,98,5 on 4,0,5,Lara Stalder,Puck Recovery,,0,t,7,77,34.73110997,,,,,,,,,1102,Lara Stalder,Center,7.565670732,71.1802439,Alina Muller,Center,14.15810811,50.97477477,,,,,,,,,,,,,Claire Thompson,Defense,6.358333333,72.31666667,Ella Shelton,Defense,5.679706485,31.82614917,Sarah Nurse,Center,31.05327044,52.67801887,Laura Stacey,Center,16.91826923,75.88221154,Ann-Renee Desbiens,Goalie,11.95357143,44.20357143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,95,5 on 4,0,5,Lara Stalder,Play,,0,f,7,77,34.73110997,Indirect,Alina Muller,3,41,,,,,1105,Lara Stalder,Center,6.552884615,70.21153846,Alina Muller,Center,14.58881381,64.63233233,Keely Moy,Center,9.75,77.83894231,,,,,,,,,Claire Thompson,Defense,9.645491803,75.8545082,Ella Shelton,Defense,5.548977874,61.79039202,Sarah Nurse,Center,24.61410256,60.12884615,Laura Stacey,Center,19.98350694,74.65538194,Ann-Renee Desbiens,Goalie,11.825,44.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,88,5 on 4,0,5,Alina Muller,Takeaway,,0,t,16,17,25.98557292,,,,,,,,,1112,Lara Stalder,Center,2.720588235,29.69852941,Alina Muller,Center,15.62171053,5.631578947,Keely Moy,Center,23.11642857,45.7425,Laura Zimmermann,Center,57.47727273,3.193181818,,,,,Claire Thompson,Defense,12.71629213,52.48455056,Ella Shelton,Defense,20.63219373,17.03319088,Sarah Nurse,Center,12.17430556,9.702083333,Laura Stacey,Center,36.00271739,6.559782609,Ann-Renee Desbiens,Goalie,11.5,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,86,5 on 4,0,5,Alina Muller,Play,,0,t,12,18,24.52039967,Direct,Lara Stalder,17,13,30.10398645,,,,1114,Lara Stalder,Center,10.6188172,10.10430108,Alina Muller,Center,15.25671296,17.83865741,Keely Moy,Center,8.993269231,31.17291667,,,,,,,,,Claire Thompson,Defense,7.554,39.89864286,Ella Shelton,Defense,16.07102273,24.45454545,Sarah Nurse,Center,5.616172316,28.47242232,Laura Stacey,Center,38.4882736,13.07478946,Ann-Renee Desbiens,Goalie,11.50448718,40.74679487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,85,5 on 4,0,5,Lara Stalder,Shot,0,0,t,28,18,29.8202951,Wristshot,,,,,On Net,t,f,1115,Lara Stalder,Center,20.24889113,11.98606351,Alina Muller,Center,9.315370371,23.25953704,Keely Moy,Center,11.35576923,34.09375,,,,,,,,,Claire Thompson,Defense,16.46190476,37.81071429,Ella Shelton,Defense,14.42326555,22.52811005,Sarah Nurse,Center,12.66737288,36.41737288,Laura Stacey,Center,35.80574324,23.61655405,Ann-Renee Desbiens,Goalie,12.28525641,40.18910256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,208,5 on 4,8,3,Melodie Daoust,Puck Recovery,,0,t,33,17,33.67862824,,,,,,,,,2192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,208,5 on 4,8,3,Melodie Daoust,Play,,0,t,33,17,33.67862824,Direct,Jocelyne Larocque,69,49,58.36308765,,,,2192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,204,5 on 4,8,3,Jocelyne Larocque,Play,,0,t,64,61,56.13599558,Direct,Sarah Nurse,21,63,22.80898946,,,,2196,Stefanie Wetli,Defense,20.39551305,51.02747933,,,37.96505147,40.45856204,Keely Moy,Center,51.55924101,54.91611866,Sarah Forster,Defense,21.81953237,41.82776245,Saskia Maurer,Goalie,12.20283546,42.70288223,Claire Thompson,Defense,69.49158779,33.17553838,Jocelyne Larocque,Defense,51.31244507,61.50008701,Melodie Daoust,Center,64.32314479,41.73743896,Sarah Nurse,Center,16.32798646,55.96288025,Natalie Spooner,Center,12.3395619,36.16824256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,203,5 on 4,8,3,Sarah Nurse,Play,,0,t,40,65,36.7049043,Direct,Claire Thompson,61,37,50.30159043,,,,2197,Stefanie Wetli,Defense,19.70119486,56.14151112,,,32.70995472,42.24102101,Sarah Forster,Defense,16.74838681,42.57406742,Saskia Maurer,Goalie,11.92790889,42.90566524,Keely Moy,Center,38.77432205,54.1405409,Natalie Spooner,Center,12.66150081,36.7173639,Sarah Nurse,Center,27.15159633,62.79316493,Jocelyne Larocque,Defense,37.31192148,53.8928424,Melodie Daoust,Center,53.40048512,57.21645905,Claire Thompson,Defense,64.24226822,39.94016813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,201,5 on 4,8,3,Claire Thompson,Play,,0,t,62,33,51.87725899,Direct,Sarah Nurse,59,55,49.60090725,,,,2199,Stefanie Wetli,Defense,23.44176451,47.76687837,,,42.60831672,38.31586339,Sarah Forster,Defense,18.88561147,36.62814461,Keely Moy,Center,30.14850889,47.1702223,Saskia Maurer,Goalie,11.39785163,40.72397339,Sarah Nurse,Center,55.08426936,60.6098208,Jocelyne Larocque,Defense,20.71798231,41.35436475,Melodie Daoust,Center,49.08704427,46.72735385,Claire Thompson,Defense,60.62022574,35.98195599,Natalie Spooner,Center,14.61502152,32.73608971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
