game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,3,575,5 on 4,3,9,Sinja Leemann,Puck Recovery,t,167,4,,,,,,,,3025,Sinja Leemann,Defense,163.53168757333333,15.480335561333334,Lara Stalder,Center,163.04705579333333,57.857187558,Saskia Maurer,Goalie,187.57669750666668,40.33630142933334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,3,568,5 on 4,3,9,Sinja Leemann,Play,t,167,38,Direct,Shannon Sigrist,139.0,81.0,,,,3032,Saskia Maurer,Goalie,188.1015625,41.75,Sinja Leemann,Defense,170.30315040666667,39.879878048,Shannon Sigrist,Defense,150.09698276,4.868534482766666,Alina Muller,Center,134.95204545454547,12.562083333333334,Phoebe Staenz,Center,150.43891828336274,44.311581422692534,Emma Maltais,Center,146.0482142857143,35.50714285714286,Jillian Saulnier,Center,126.46739130434783,52.85326086956522,,,,,,,,,,,,,Lara Stalder,Center,154.98287671232876,77.77568493150686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,3,566,5 on 4,3,9,Shannon Sigrist,Play,t,116,71,Direct,Alina Muller,88.0,49.0,,,,3034,Shannon Sigrist,Defense,105.00797872533333,12.531914893666668,Alina Muller,Center,95.31020202020203,45.99833333333333,Phoebe Staenz,Center,106.85843621399177,47.97942386831276,Lara Stalder,Center,117.7275641025641,71.28846153846153,,,,,Emma Maltais,Center,114.23936170212765,39.712765957446805,Jillian Saulnier,Center,111.31378205128205,74.79727564102564,Mich Zandee-Hart,Defense,82.75,57.775,,,76.29791666666667,37.55833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,3,565,4 on 5,9,3,Alina Muller,Zone Entry,t,74,70,Carried,Mich Zandee-Hart,,,,,,3035,Shannon Sigrist,Defense,82.682130535,19.869062680000003,Alina Muller,Center,78.42024853801169,64.72631578947367,Phoebe Staenz,Center,82.92708333333333,48.395833333333336,Lara Stalder,Center,99.0974358974359,63.12542735042735,,,,,Emma Maltais,Center,90.94148936170214,40.670212765957444,Jillian Saulnier,Center,93.71794871794872,79.97435897435896,Mich Zandee-Hart,Defense,66.50815217391305,61.82336956521739,,,60.197916666666664,41.958333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,3,564,5 on 4,3,9,Alina Muller,Play,f,62,63,Direct,Phoebe Staenz,52.0,42.0,,,,3036,Shannon Sigrist,Defense,59.15027958966667,23.948508853333333,Alina Muller,Center,54.45197368421053,66.69868421052632,Phoebe Staenz,Center,54.127250000000004,46.8165,Lara Stalder,Center,87.375,63.041666666666664,,,,,Emma Maltais,Center,67.6436170212766,41.62765957446809,Jillian Saulnier,Center,76.71062271062272,77.15064102564102,Mich Zandee-Hart,Defense,49.63607859531773,65.13336120401338,,,41.06007575757576,45.711969696969696,Ann-Renee Desbiens,Goalie,15.652173913043478,44.880434782608695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,3,560,5 on 4,3,9,Phoebe Staenz,Puck Recovery,t,2,21,,,,,,,,3040,Shannon Sigrist,Defense,6.370843989766667,14.729859334666665,Alina Muller,Center,23.01772727272727,17.023116883116884,Phoebe Staenz,Center,10.62641402714932,7.274321266968326,Lara Stalder,Center,27.041666666666664,50.675,,,,,Emma Maltais,Center,12.537878787878787,12.784806397306397,Mich Zandee-Hart,Defense,17.5447247706422,42.201834862385326,,,4.352777777777778,16.430409356725146,Ann-Renee Desbiens,Goalie,12.0,40.755434782608695,Jillian Saulnier,Center,28.424400330851945,37.24944168734491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,3,558,5 on 4,3,9,Alina Muller,Puck Recovery,t,33,2,,,,,,,,3042,Shannon Sigrist,Defense,14.84153846153846,11.096923077115385,Alina Muller,Center,28.625,5.3125,Phoebe Staenz,Center,17.586309523809522,3.4940476190476195,Lara Stalder,Center,16.614583333333336,37.59375,,,,,Emma Maltais,Center,22.1875,3.953125,Mich Zandee-Hart,Defense,18.74197247706422,34.22018348623853,,,15.840909090909092,16.223484848484848,Ann-Renee Desbiens,Goalie,12.0,40.54528985507246,Jillian Saulnier,Center,32.24193548387097,31.858870967741936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,1068,4 on 5,0,0,Susanna Tapani,Faceoff Win,t,169,65,Forehand,Abby Roque,,,,,,1332,,,171.11721145454547,49.41357921818182,,,167.98197629090907,60.29172634272727,,,171.61828422727274,70.98615877454546,Alex Cavallini,Goalie,163.2255011,44.508597800000004,,,182.49153707272728,44.54301837909091,,,145.10537516363635,43.65455234363637,Viivi Vainikka,Center,161.09395282727272,51.964097475454544,Jenniina Nylund,Center,167.40179395454544,69.11361285363635,,,166.18404172727273,61.834331176363634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,1066,4 on 5,0,0,Michelle Karvinen,Puck Recovery,t,151,75,,,,,,,,1334,,,173.0822439433333,53.70755249533333,Alex Cavallini,Goalie,152.68652058666666,62.65998731933334,,,183.1715322,44.142797415000004,,,165.54590625,67.030933757,,,167.12153494333333,63.38484865666667,,,137.50097848,40.06207934233333,,,164.71020969,62.95657460966667,Viivi Vainikka,Center,160.94833253333334,69.65113005500001,Jenniina Nylund,Center,170.42351100666667,66.08174516933333,,,134.75539336666668,69.22225864111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,1065,4 on 5,0,0,Michelle Karvinen,Dump In/Out,f,142,81,,,,,,,,1335,Alex Cavallini,Goalie,147.82630851666667,72.98740515633334,,,170.84346349999998,70.828682788,,,170.61123164333333,64.65148806633333,,,171.9986040814815,51.38564902629629,,,,,,,131.25703410333332,45.16775806,,,156.73879988000002,63.249787852333334,Viivi Vainikka,Center,156.28263243666666,72.249390553,Jenniina Nylund,Center,176.13507812,65.65973625433334,,,132.87802210666666,70.45749400533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1062,5 on 4,0,0,Megan Keller,Puck Recovery,t,51,23,,,,,,,,1338,Alex Cavallini,Goalie,85.10739978199999,57.76540684933333,,,,,,,,,,,,,,,,,,,64.12862813933333,55.058270441,,,91.83612230739129,73.64075645630435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1052,5 on 4,0,0,Megan Keller,Play,t,65,49,Direct,Abby Roque,113.0,80.0,,,,1348,Alex Cavallini,Goalie,97.04121760766667,28.820460750666665,,,97.756340842,48.896490009,,,130.3640751,57.13521112,,,127.35080365,34.68277099,,,,,,,70.13439418392856,34.36893044928571,,,87.48533997999999,72.54543215433334,Viivi Vainikka,Center,89.42030506566667,58.05072436966667,,,108.02014656721882,10.54212946321268,Jenniina Nylund,Center,118.33641550500002,35.957023331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1051,4 on 5,0,0,Abby Roque,Zone Entry,t,124,80,Carried,Jenni Hiirikoski,,,,,,1349,,,137.46613236333332,57.54720726666667,,,133.18544930333334,30.505789533999998,Alex Cavallini,Goalie,109.11587160333333,21.631559824333333,,,110.93029548,50.496836642,,,,,,,125.68950266,10.289700864666667,Jenniina Nylund,Center,124.61904744333333,28.792864936333334,Viivi Vainikka,Center,106.15794393,58.30474344733333,,,102.52413195857143,74.07619260964286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1050,5 on 4,0,0,Abby Roque,Play,t,149,75,Direct,Amanda Kessel,168.0,50.0,,,,1350,,,154.34203994,49.18183448800001,,,147.91053668333333,19.234391393666666,Alex Cavallini,Goalie,127.96725195666666,21.860559372666668,,,130.77720477666668,45.35146470366667,,,187.57545037,38.91888814,Jenniina Nylund,Center,145.0237818,30.418312948333334,Viivi Vainikka,Center,131.3201089,53.372993308333335,,,146.25092076333334,11.713982174333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1048,5 on 4,0,0,Dani Cameranesi,Puck Recovery,t,185,48,,,,,,,,1352,,,181.32584770999998,33.060663270666666,,,177.44665733666668,28.35180400466667,Alex Cavallini,Goalie,159.73019947666666,32.781260016333334,,,171.14649065333333,38.484023988,,,183.96759862666667,38.903534224000005,Jenniina Nylund,Center,182.40757795666667,32.10526516,,,169.83674951333333,23.643812719,Viivi Vainikka,Center,173.39031402,37.967697361999996,,,151.3367624,28.297505246363638,,,160.76251715,41.03432657625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1048,5 on 4,0,0,Dani Cameranesi,Shot,f,185,48,Snapshot,,,,On Net,f,f,1352,,,181.32584770999998,33.060663270666666,,,177.44665733666668,28.35180400466667,Alex Cavallini,Goalie,159.73019947666666,32.781260016333334,,,171.14649065333333,38.484023988,,,183.96759862666667,38.903534224000005,Jenniina Nylund,Center,182.40757795666667,32.10526516,,,169.83674951333333,23.643812719,Viivi Vainikka,Center,173.39031402,37.967697361999996,,,151.3367624,28.297505246363638,,,160.76251715,41.03432657625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1045,5 on 4,0,0,Alex Carpenter,Puck Recovery,t,170,3,,,,,,,,1355,,,184.9921789796875,48.711744065,,,184.23698355,43.973679276249996,,,179.33062676999998,64.67126007766666,Alex Cavallini,Goalie,165.51859123666665,71.121725574,,,,,Viivi Vainikka,Center,194.91992259999998,52.091383164999996,,,139.89769356,51.95939824733333,,,156.64572051,59.483209474666666,,,163.93086200666667,73.479925627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,1042,4 on 5,0,0,Jenni Hiirikoski,Puck Recovery,t,133,77,,,,,,,,1358,,,126.99929088333333,64.08857017933333,,,135.52394451333333,54.170045003333335,Alex Cavallini,Goalie,140.23551716666668,63.552061194,,,,,,,,,,,105.41659329666666,42.99752623033333,,,128.07045973666666,69.67602480466667,Viivi Vainikka,Center,147.66344472999998,68.20913320166667,,,134.65436655666667,70.31010960433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,1042,4 on 5,0,0,Jenni Hiirikoski,Dump In/Out,f,133,77,,,,,,,,1358,,,126.99929088333333,64.08857017933333,,,135.52394451333333,54.170045003333335,Alex Cavallini,Goalie,140.23551716666668,63.552061194,,,,,,,,,,,105.41659329666666,42.99752623033333,,,128.07045973666666,69.67602480466667,Viivi Vainikka,Center,147.66344472999998,68.20913320166667,,,134.65436655666667,70.31010960433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1041,5 on 4,0,0,Megan Keller,Puck Recovery,t,98,31,,,,,,,,1359,Alex Cavallini,Goalie,128.99991643333334,60.764103997619046,,,117.97175949000001,48.65408413666667,,,108.50178168666666,56.975794145,,,,,,,,,,,90.737206079,48.13871016633333,,,123.17537630333332,67.28415869833333,Viivi Vainikka,Center,130.80798144219514,69.86880547368293,,,122.31363658928571,71.06292359321428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1039,5 on 4,0,0,Megan Keller,Play,t,67,49,Direct,Abby Roque,107.0,34.0,,,,1361,,,78.853009901,33.65556909833333,,,95.92446195,16.885648170833335,,,,,,,,,,,,,,,68.10219914166666,32.115377462,,,94.98919745533334,62.925626295,Viivi Vainikka,Center,115.1111869292683,73.39032564243902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,1037,4 on 5,0,0,Susanna Tapani,Puck Recovery,t,91,34,,,,,,,,1363,,,90.70294444057143,35.268925724,,,107.14624262444444,58.2518716575873,,,116.4976212235294,32.183320014705885,,,68.30984848484849,68.81969696969698,,,,,Viivi Vainikka,Center,97.18742510742858,57.01133999342857,,,102.46675346257143,29.84320708342857,,,83.81753347228572,45.02567258714286,Jenniina Nylund,Center,99.09186049057143,38.006817624285716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,1037,4 on 5,0,0,Susanna Tapani,Dump In/Out,f,91,34,,,,,,,,1363,,,90.70294444057143,35.268925724,,,107.14624262444444,58.2518716575873,,,116.4976212235294,32.183320014705885,,,68.30984848484849,68.81969696969698,,,,,Viivi Vainikka,Center,97.18742510742858,57.01133999342857,,,102.46675346257143,29.84320708342857,,,83.81753347228572,45.02567258714286,Jenniina Nylund,Center,99.09186049057143,38.006817624285716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1032,5 on 4,0,0,Megan Keller,Puck Recovery,t,2,36,,,,,,,,1368,,,,,,,,,,,,,,,,,,,,,Michelle Karvinen,Left Wing,12.452801353333333,40.67245272933334,,,1.5481956869666669,54.64391933333333,Jenniina Nylund,Center,18.341665546333335,30.283266429333334,,,28.648825501666668,54.494850000666666,Viivi Vainikka,Center,30.89782960233333,44.10485912533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1028,5 on 4,0,0,Megan Keller,Play,t,18,49,Direct,Dani Cameranesi,43.0,19.0,,,,1372,,,32.51331325778788,32.41067167475758,,,,,,,,,,,,,,,,,Jenniina Nylund,Center,49.57567479066667,11.409721878666666,Michelle Karvinen,Left Wing,8.2400067901,40.431189009,,,25.300758831333333,32.232648997,Viivi Vainikka,Center,35.53065554366666,66.19923573700001,,,57.387748276923084,78.92642240384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1026,5 on 4,0,0,Dani Cameranesi,Play,t,78,19,Direct,Alex Carpenter,104.0,9.0,,,,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1025,4 on 5,0,0,Alex Carpenter,Zone Entry,t,124,9,Carried,Minnamari Tuominen,,,,,,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1023,5 on 4,0,0,Alex Carpenter,Shot,f,167,14,Snapshot,,,,Blocked,f,f,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,1018,4 on 5,0,0,Petra Nieminen,Puck Recovery,t,178,75,,,,,,,,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,1013,5 on 4,0,0,Petra Nieminen,Zone Entry,f,74,77,Carried,Megan Keller,,,,,,1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,1011,4 on 5,0,0,Petra Nieminen,Play,f,63,82,Direct,Jenni Hiirikoski,91.0,48.0,,,,1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1008,5 on 4,0,0,Dani Cameranesi,Puck Recovery,t,44,7,,,,,,,,1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1008,5 on 4,0,0,Dani Cameranesi,Play,t,44,7,Indirect,Abby Roque,24.0,71.0,,,,1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1002,5 on 4,0,0,Abby Roque,Play,t,57,70,Direct,Hannah Brandt,92.0,80.0,,,,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,1000,4 on 5,0,0,Hannah Brandt,Zone Entry,t,125,76,Carried,Jenni Hiirikoski,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,998,5 on 4,0,0,Hannah Brandt,Shot,f,168,66,Snapshot,,,,On Net,f,f,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,996,5 on 4,0,0,Hannah Brandt,Faceoff Win,t,169,64,Backhand,Susanna Tapani,,,,,,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,995,5 on 4,0,0,Kendall Coyne Schofield,Puck Recovery,t,157,73,,,,,,,,1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,995,5 on 4,0,0,Kendall Coyne Schofield,Play,t,157,73,Direct,Savannah Harmon,144.0,81.0,,,,1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,991,5 on 4,0,0,Savannah Harmon,Play,t,136,41,Direct,Hilary Knight,158.0,14.0,,,,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,984,5 on 4,0,0,Hilary Knight,Play,t,160,19,Direct,Hannah Brandt,187.0,26.0,,,,1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,983,5 on 4,0,0,Hannah Brandt,Play,t,184,34,Direct,Cayla Barnes,174.0,52.0,,,,1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,982,5 on 4,0,0,Cayla Barnes,Shot,t,175,52,Snapshot,,,,On Net,f,t,1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,815,5 on 4,0,1,Petra Nieminen,Penalty Taken,f,184,43,Roughing,Jesse Compher,,,,,,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,815,4 on 5,1,0,Jesse Compher,Penalty Taken,f,184,42,Roughing,Petra Nieminen,,,,,,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,815,5 on 4,0,1,Viivi Vainikka,Faceoff Win,t,169,65,Backhand,Hannah Brandt,,,,,,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,814,5 on 4,0,1,Nelli Laitinen,Puck Recovery,t,180,64,,,,,,,,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,813,5 on 4,0,1,Nelli Laitinen,Play,t,169,39,Direct,Elisa Holopainen,143.0,7.0,,,,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,810,4 on 5,1,0,Elisa Holopainen,Zone Entry,t,74,4,Carried,Megan Bozek,,,,,,1590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,807,5 on 4,0,1,Elisa Holopainen,Play,f,45,2,Direct,Ronja Savolainen,56.0,8.0,,,,1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,805,5 on 4,0,1,Minnamari Tuominen,Puck Recovery,t,87,6,,,,,,,,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,803,5 on 4,0,1,Minnamari Tuominen,Play,t,116,19,Indirect,Nelli Laitinen,85.0,80.0,,,,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,802,5 on 4,0,1,Nelli Laitinen,Dump In/Out,f,85,80,,,,,,,,1598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - United States,home,2,802,4 on 5,1,0,Nelli Laitinen,Zone Entry,f,74,84,Dumped,Savannah Harmon,,,,,,1598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,798,4 on 5,1,0,Megan Bozek,Puck Recovery,t,2,59,,,,,,,,1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,798,4 on 5,1,0,Megan Bozek,Play,t,2,59,Indirect,Hannah Brandt,47.0,82.0,,,,1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Finland,away,2,797,4 on 5,1,0,Hannah Brandt,Play,f,47,82,Direct,Hilary Knight,74.0,61.0,,,,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
